5.600000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+01,3.700000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01
